Monetary,Cluster_KMeans,review_score,is_late,total_payment,churn_reel,score_churn,churn_predit,zone_risque
34.0,1,1.0,0,34.0,1,0.99995613,1,Rouge — Haut risque
148.32,1,5.0,0,148.32,1,0.9998461,1,Rouge — Haut risque
21.94,1,3.0,0,21.94,0,0.57993406,1,Jaune — Risque modéré
47.0,1,3.0,0,47.0,1,0.9999856,1,Rouge — Haut risque
43.31,1,5.0,0,43.31,1,0.9999409,1,Rouge — Haut risque
181.76,0,5.0,0,90.88,0,0.0005680323,0,Vert — Faible risque
52.83,1,3.0,0,52.83,0,0.22281602,0,Vert — Faible risque
64.1,1,5.0,0,64.1,1,0.9999707,1,Rouge — Haut risque
253.06,1,5.0,0,253.06,1,0.9996074,1,Rouge — Haut risque
111.21,1,4.0,0,111.21,1,0.1861747,0,Vert — Faible risque
61.18,1,5.0,1,61.18,1,0.99990475,1,Rouge — Haut risque
37.72,1,5.0,0,37.72,1,0.99993086,1,Rouge — Haut risque
42.35,1,5.0,0,42.35,1,0.9998573,1,Rouge — Haut risque
57.63,1,2.0,0,57.63,1,0.90287083,1,Rouge — Haut risque
40.39,1,5.0,0,40.39,0,0.014163694,0,Vert — Faible risque
192.75,1,4.0,0,192.75,1,0.89657,1,Rouge — Haut risque
46.28,1,5.0,0,46.28,0,0.03657251,0,Vert — Faible risque
48.22,1,5.0,0,48.22,0,0.094778806,0,Vert — Faible risque
47.61,1,5.0,1,47.61,1,0.9998042,1,Rouge — Haut risque
109.72,1,5.0,0,109.72,0,0.11981622,0,Vert — Faible risque
139.61,1,5.0,0,139.61,1,0.999838,1,Rouge — Haut risque
378.89,1,5.0,0,378.89,1,0.50975204,1,Jaune — Risque modéré
27.79,1,5.0,0,27.79,1,0.6460786,1,Jaune — Risque modéré
156.38,0,5.0,0,94.58,0,0.00011878549,0,Vert — Faible risque
48.2,1,1.0,0,48.2,1,0.9998932,1,Rouge — Haut risque
189.66,1,1.0,0,189.66,0,0.16354859,0,Vert — Faible risque
104.14,1,4.0,0,104.14,1,0.7043287,1,Rouge — Haut risque
89.36,1,4.0,0,89.36,0,0.007220247,0,Vert — Faible risque
81.17,1,2.0,0,81.17,1,0.99990034,1,Rouge — Haut risque
41.83,1,5.0,0,41.83,1,0.9999348,1,Rouge — Haut risque
56.39,1,5.0,0,56.39,0,0.008664645,0,Vert — Faible risque
54.0,1,4.0,0,54.0,1,0.84813774,1,Rouge — Haut risque
103.55,1,5.0,0,103.55,1,0.5593356,1,Jaune — Risque modéré
175.3,1,5.0,0,175.3,0,0.29738683,0,Vert — Faible risque
161.79,1,5.0,0,161.79,0,0.052142553,0,Vert — Faible risque
132.03,0,5.0,0,27.39,0,4.6570735e-06,0,Vert — Faible risque
98.28,0,5.0,0,27.68,0,0.0011950749,0,Vert — Faible risque
33.71,1,4.0,0,33.71,0,0.038008966,0,Vert — Faible risque
158.75,1,5.0,0,158.75,1,0.44965687,0,Jaune — Risque modéré
68.15,1,4.0,0,68.15,0,0.1788538,0,Vert — Faible risque
76.78,1,4.0,0,76.78,1,0.9999666,1,Rouge — Haut risque
32.07,1,5.0,0,32.07,1,0.9998348,1,Rouge — Haut risque
45.09,1,5.0,0,45.09,1,0.99997365,1,Rouge — Haut risque
42.9,1,1.0,0,42.9,1,0.9997309,1,Rouge — Haut risque
151.01,1,5.0,0,151.01,1,0.99986744,1,Rouge — Haut risque
142.19,1,4.0,0,142.19,1,0.7410156,1,Rouge — Haut risque
302.03,1,5.0,0,302.03,0,0.38884965,0,Vert — Faible risque
77.89,1,1.0,0,77.89,1,0.9999088,1,Rouge — Haut risque
60.75,1,4.0,0,60.75,1,0.9999888,1,Rouge — Haut risque
101.63,1,5.0,0,101.63,1,0.40052077,0,Jaune — Risque modéré
149.13,1,5.0,0,149.13,1,0.9997646,1,Rouge — Haut risque
443.92,1,3.0,0,443.92,1,0.9998989,1,Rouge — Haut risque
174.04,1,3.0,0,174.04,1,0.999869,1,Rouge — Haut risque
41.84,1,4.0,0,41.84,1,0.9999839,1,Rouge — Haut risque
155.93,0,4.0,0,20.85,0,0.00042711972,0,Vert — Faible risque
142.5,1,5.0,0,142.5,0,0.0065274294,0,Vert — Faible risque
66.64,1,5.0,0,66.64,1,0.9999752,1,Rouge — Haut risque
37.37,1,5.0,0,37.37,0,0.014518999,0,Vert — Faible risque
146.96,1,5.0,0,146.96,1,0.99983,1,Rouge — Haut risque
485.38,0,5.0,0,128.29,0,0.00030612983,0,Vert — Faible risque
50.69,1,5.0,0,50.69,1,0.85309696,1,Rouge — Haut risque
330.65,1,5.0,0,330.65,1,0.99981695,1,Rouge — Haut risque
88.72,1,5.0,0,88.72,1,0.80009294,1,Rouge — Haut risque
101.24,1,5.0,0,101.24,1,0.9998733,1,Rouge — Haut risque
31.01,1,3.0,1,31.01,1,0.99971277,1,Rouge — Haut risque
58.59,1,4.0,0,58.59,1,0.81905985,1,Rouge — Haut risque
119.53,1,5.0,0,119.53,1,0.5478582,1,Jaune — Risque modéré
70.82,1,5.0,0,70.82,1,0.999949,1,Rouge — Haut risque
115.35,1,5.0,0,115.35,1,0.99983037,1,Rouge — Haut risque
130.56,1,5.0,0,130.56,1,0.54874665,1,Jaune — Risque modéré
31.38,1,2.0,0,31.38,1,0.99996495,1,Rouge — Haut risque
95.68,1,4.0,0,95.68,1,0.39945045,0,Vert — Faible risque
228.28,1,5.0,0,228.28,0,0.4205496,0,Jaune — Risque modéré
400.68,1,4.0,0,400.68,0,0.36204758,0,Vert — Faible risque
95.29,1,5.0,0,95.29,0,0.0071073123,0,Vert — Faible risque
65.0,1,4.0,0,65.0,1,0.97027963,1,Rouge — Haut risque
120.74,1,5.0,0,120.74,1,0.9998927,1,Rouge — Haut risque
128.25,1,1.0,0,128.25,1,0.9998062,1,Rouge — Haut risque
333.68,1,5.0,0,333.68,1,0.99967647,1,Rouge — Haut risque
88.98,1,1.0,0,88.98,1,0.58306193,1,Jaune — Risque modéré
142.27,1,5.0,0,142.27,0,0.14722005,0,Vert — Faible risque
661.75,1,5.0,0,661.75,1,0.99991536,1,Rouge — Haut risque
296.71,1,4.0,0,296.71,1,0.88055277,1,Rouge — Haut risque
99.9,1,2.0,0,99.9,0,0.23213229,0,Vert — Faible risque
57.43,1,5.0,0,57.43,1,0.99989545,1,Rouge — Haut risque
151.61,1,1.0,0,151.61,1,0.9999547,1,Rouge — Haut risque
43.0,1,5.0,0,43.0,1,0.99998593,1,Rouge — Haut risque
139.61,1,5.0,0,139.61,1,0.9998275,1,Rouge — Haut risque
152.09,1,5.0,0,152.09,1,0.9999634,1,Rouge — Haut risque
271.54,0,5.0,0,117.85,0,0.0008651805,0,Vert — Faible risque
603.9,0,4.5,0,111.54,0,8.1446284e-05,0,Vert — Faible risque
255.44,1,5.0,0,255.44,0,0.3226486,0,Vert — Faible risque
135.49,1,4.0,0,135.49,1,0.73123044,1,Rouge — Haut risque
136.05,1,5.0,0,136.05,1,0.40713367,0,Jaune — Risque modéré
76.85,1,5.0,0,76.85,1,0.92736757,1,Rouge — Haut risque
142.54,1,5.0,0,142.54,1,0.9998981,1,Rouge — Haut risque
61.51,1,4.0,0,61.51,1,0.9999771,1,Rouge — Haut risque
100.77,1,5.0,0,100.77,1,0.6001424,1,Jaune — Risque modéré
58.23,1,5.0,0,58.23,0,0.13439493,0,Vert — Faible risque
54.84,1,5.0,0,54.84,1,0.9997745,1,Rouge — Haut risque
69.85,1,1.0,0,69.85,1,0.8191267,1,Rouge — Haut risque
46.22,1,4.0,0,46.22,0,0.54284596,1,Jaune — Risque modéré
118.72,1,1.0,1,118.72,1,0.9998628,1,Rouge — Haut risque
78.91,1,5.0,0,78.91,1,0.64040095,1,Jaune — Risque modéré
31.11,1,5.0,0,31.11,0,0.003517027,0,Vert — Faible risque
85.23,1,4.0,0,85.23,1,0.9999192,1,Rouge — Haut risque
629.76,1,2.0,0,629.76,0,0.23122291,0,Vert — Faible risque
160.23,1,5.0,0,160.23,1,0.2603276,0,Vert — Faible risque
792.06,1,5.0,0,792.06,0,0.13265584,0,Vert — Faible risque
40.17,1,4.0,0,40.17,0,0.049208436,0,Vert — Faible risque
73.34,1,4.0,0,73.34,1,0.99995494,1,Rouge — Haut risque
213.19,1,5.0,0,213.19,1,0.24683353,0,Vert — Faible risque
27.89,1,5.0,0,27.89,0,0.0012886138,0,Vert — Faible risque
223.99,1,5.0,0,223.99,0,0.07292237,0,Vert — Faible risque
434.98,1,1.0,0,434.98,0,0.5182024,1,Jaune — Risque modéré
369.54,1,4.0,0,369.54,0,0.13939951,0,Vert — Faible risque
63.04,1,5.0,0,63.04,1,0.63149196,1,Jaune — Risque modéré
174.3,0,4.0,0,90.17,0,0.0002505257,0,Vert — Faible risque
58.13,1,5.0,0,58.13,1,0.5481042,1,Jaune — Risque modéré
88.27,1,4.0,0,88.27,1,0.8306192,1,Rouge — Haut risque
50.9,1,2.0,0,50.9,0,0.111610055,0,Vert — Faible risque
70.15,1,3.0,0,70.15,1,0.707701,1,Rouge — Haut risque
185.94,1,5.0,0,185.94,1,0.99987566,1,Rouge — Haut risque
191.23,1,5.0,0,191.23,1,0.998923,1,Rouge — Haut risque
106.07,1,5.0,1,106.07,1,0.9998567,1,Rouge — Haut risque
178.74,1,5.0,0,178.74,0,0.34941673,0,Vert — Faible risque
33.22,1,4.0,0,33.22,0,0.08548156,0,Vert — Faible risque
157.45,1,3.0,0,157.45,1,0.9998604,1,Rouge — Haut risque
185.93,1,5.0,0,185.93,1,0.6220478,1,Jaune — Risque modéré
87.39,1,4.0,0,87.39,0,0.104137674,0,Vert — Faible risque
109.8,1,5.0,0,109.8,1,0.64218223,1,Jaune — Risque modéré
180.82,0,5.0,0,51.79,0,0.00017030607,0,Vert — Faible risque
141.86,1,5.0,0,141.86,1,0.999811,1,Rouge — Haut risque
243.01,1,5.0,0,243.01,1,0.99989796,1,Rouge — Haut risque
113.76,1,3.0,0,113.76,0,0.253886,0,Vert — Faible risque
75.72,1,3.0,0,75.72,1,0.80621964,1,Rouge — Haut risque
38.13,1,5.0,0,38.13,0,0.0469045,0,Vert — Faible risque
96.22,1,5.0,0,96.22,1,0.9999566,1,Rouge — Haut risque
65.71,1,5.0,0,65.71,1,0.9999516,1,Rouge — Haut risque
134.49,1,4.0,0,134.49,1,0.9998109,1,Rouge — Haut risque
116.5,1,5.0,0,116.5,1,0.8245332,1,Rouge — Haut risque
176.23,1,5.0,0,176.23,1,0.9999263,1,Rouge — Haut risque
146.01,1,5.0,0,146.01,0,0.26937094,0,Vert — Faible risque
57.23,1,5.0,0,57.23,1,0.9997826,1,Rouge — Haut risque
363.12,1,4.0,0,363.12,1,0.99991834,1,Rouge — Haut risque
238.69,1,5.0,0,238.69,1,0.99994254,1,Rouge — Haut risque
39.24,1,5.0,0,39.24,1,0.99990976,1,Rouge — Haut risque
106.85,1,4.0,0,106.85,1,0.6560991,1,Jaune — Risque modéré
159.36,1,5.0,0,159.36,1,0.9999664,1,Rouge — Haut risque
618.75,1,1.0,1,618.75,1,0.99990165,1,Rouge — Haut risque
295.57,0,5.0,0,235.92,0,0.00042832436,0,Vert — Faible risque
85.81,1,5.0,0,85.81,0,0.6862372,1,Jaune — Risque modéré
73.19,1,5.0,0,73.19,0,0.001665526,0,Vert — Faible risque
183.56,0,4.0,0,86.86,0,0.0006851494,0,Vert — Faible risque
150.61,0,5.0,0,114.77,0,0.00027180454,0,Vert — Faible risque
99.21,1,3.0,0,99.21,0,0.030406862,0,Vert — Faible risque
237.59,1,5.0,0,237.59,1,0.99992895,1,Rouge — Haut risque
207.62,1,5.0,0,207.62,0,0.017860595,0,Vert — Faible risque
67.18,1,4.0,0,67.18,0,0.5876597,1,Jaune — Risque modéré
67.89,1,5.0,0,67.89,1,0.9999107,1,Rouge — Haut risque
106.78,1,5.0,0,106.78,1,0.6660774,1,Jaune — Risque modéré
108.31,1,5.0,0,108.31,1,0.72993433,1,Rouge — Haut risque
176.72,1,5.0,0,176.72,0,0.17487012,0,Vert — Faible risque
40.84,1,5.0,0,40.84,0,0.06648937,0,Vert — Faible risque
103.47,1,5.0,0,103.47,1,0.9998473,1,Rouge — Haut risque
251.36,1,5.0,0,251.36,1,0.99991834,1,Rouge — Haut risque
167.13,1,5.0,0,167.13,1,0.9995036,1,Rouge — Haut risque
253.19,1,3.0,0,253.19,1,0.1321909,0,Vert — Faible risque
53.71,1,4.0,0,53.71,0,0.7301366,1,Rouge — Haut risque
50.24,1,4.0,0,50.24,1,0.9331446,1,Rouge — Haut risque
416.36,0,5.0,0,210.6,0,0.00022686721,0,Vert — Faible risque
169.43,1,5.0,0,169.43,1,0.99994266,1,Rouge — Haut risque
65.53,1,5.0,0,65.53,1,0.6855211,1,Jaune — Risque modéré
40.09,1,2.0,0,40.09,1,0.99998534,1,Rouge — Haut risque
154.19,1,4.0,0,154.19,1,0.9999336,1,Rouge — Haut risque
60.42,1,5.0,0,60.42,0,0.07221878,0,Vert — Faible risque
33.1,1,4.0,0,33.1,1,0.9999759,1,Rouge — Haut risque
64.46,1,4.0,0,64.46,1,0.5508718,1,Jaune — Risque modéré
45.09,1,5.0,0,45.09,1,0.93008214,1,Rouge — Haut risque
42.4,1,4.0,0,42.4,0,0.1407877,0,Vert — Faible risque
171.44,1,4.0,0,171.44,1,0.99994683,1,Rouge — Haut risque
83.42,1,5.0,0,83.42,0,0.14650798,0,Vert — Faible risque
125.04,1,5.0,0,125.04,1,0.61066353,1,Jaune — Risque modéré
116.94,1,4.0,0,116.94,1,0.99980956,1,Rouge — Haut risque
394.29,1,3.0,0,394.29,1,0.5175907,1,Jaune — Risque modéré
97.12,1,4.0,0,97.12,0,0.51062316,1,Jaune — Risque modéré
163.38,1,2.0,0,163.38,0,0.100164585,0,Vert — Faible risque
113.33,1,4.0,0,113.33,0,0.09818671,0,Vert — Faible risque
159.02,1,1.0,0,159.02,0,0.10749691,0,Vert — Faible risque
240.42,1,3.0,0,240.42,0,0.21450725,0,Vert — Faible risque
117.97,1,5.0,0,117.97,1,0.9998517,1,Rouge — Haut risque
153.23,1,3.0,0,153.23,0,0.20990205,0,Vert — Faible risque
66.05,1,4.0,0,66.05,0,0.73528826,1,Rouge — Haut risque
50.48,1,5.0,0,50.48,1,0.17837472,0,Vert — Faible risque
123.2,1,5.0,0,123.2,1,0.9999206,1,Rouge — Haut risque
193.59,1,5.0,0,193.59,1,0.99981135,1,Rouge — Haut risque
133.2,0,2.0,0,79.71,0,0.0004820245,0,Vert — Faible risque
133.25,1,5.0,0,133.25,0,0.6980543,1,Jaune — Risque modéré
66.01,1,5.0,0,66.01,1,0.91330326,1,Rouge — Haut risque
344.33,1,5.0,0,344.33,0,0.15552351,0,Vert — Faible risque
73.57,1,1.0,0,73.57,1,0.9999368,1,Rouge — Haut risque
76.78,1,1.0,1,76.78,1,0.68926466,1,Jaune — Risque modéré
43.1,1,5.0,0,43.1,1,0.9999906,1,Rouge — Haut risque
324.34,1,5.0,0,324.34,1,0.99986243,1,Rouge — Haut risque
287.45,1,5.0,0,287.45,1,0.99990237,1,Rouge — Haut risque
240.71,1,5.0,0,240.71,0,0.30538163,0,Vert — Faible risque
177.49,1,5.0,0,177.49,1,0.99983513,1,Rouge — Haut risque
226.79,1,4.0,0,226.79,1,0.69977415,1,Jaune — Risque modéré
37.77,1,5.0,0,37.77,1,0.9999683,1,Rouge — Haut risque
58.13,1,5.0,0,58.13,1,0.5947903,1,Jaune — Risque modéré
443.77,1,4.0,0,443.77,0,0.31692386,0,Vert — Faible risque
209.98,1,1.0,1,209.98,1,0.99982315,1,Rouge — Haut risque
163.18,1,5.0,0,163.18,1,0.69149894,1,Jaune — Risque modéré
319.11,1,5.0,0,319.11,1,0.99982435,1,Rouge — Haut risque
103.6,1,5.0,0,103.6,0,0.43574983,0,Jaune — Risque modéré
40.27,1,4.0,0,40.27,0,0.38846514,0,Vert — Faible risque
75.07,1,4.0,0,75.07,1,0.99993,1,Rouge — Haut risque
454.54,1,5.0,0,454.54,1,0.24498655,0,Vert — Faible risque
190.99,1,2.0,0,190.99,1,0.6931179,1,Jaune — Risque modéré
390.47,0,5.0,0,257.92,0,0.00023924962,0,Vert — Faible risque
39.38,1,5.0,0,39.38,1,0.99994326,1,Rouge — Haut risque
217.64,1,5.0,0,217.64,1,0.99992454,1,Rouge — Haut risque
250.48,1,5.0,0,250.48,1,0.9998394,1,Rouge — Haut risque
71.57,0,4.0,0,37.85,0,0.00012153192,0,Vert — Faible risque
254.84,0,5.0,0,127.42,0,0.00042612234,0,Vert — Faible risque
141.73,1,1.0,1,141.73,1,0.99984634,1,Rouge — Haut risque
33.0,1,5.0,0,33.0,1,0.99998605,1,Rouge — Haut risque
109.5,1,5.0,0,109.5,0,0.09606229,0,Vert — Faible risque
45.78,1,5.0,0,45.78,0,0.033393096,0,Vert — Faible risque
48.22,1,4.0,0,48.22,0,0.57815665,1,Jaune — Risque modéré
368.52,1,5.0,0,368.52,1,0.99994564,1,Rouge — Haut risque
93.54,1,4.0,0,93.54,0,0.050485943,0,Vert — Faible risque
103.35,1,5.0,0,103.35,1,0.99994445,1,Rouge — Haut risque
127.86,1,1.0,0,127.86,1,0.99970883,1,Rouge — Haut risque
223.79,1,3.0,0,223.79,1,0.99989116,1,Rouge — Haut risque
94.3,1,5.0,0,94.3,1,0.722773,1,Rouge — Haut risque
181.96,1,1.0,0,181.96,1,0.9999273,1,Rouge — Haut risque
87.36,1,5.0,0,87.36,1,0.99987507,1,Rouge — Haut risque
798.27,1,4.0,0,798.27,1,0.9997962,1,Rouge — Haut risque
33.92,1,5.0,0,33.92,0,0.25157398,0,Vert — Faible risque
319.25,1,4.0,0,319.25,1,0.9996444,1,Rouge — Haut risque
31.18,1,5.0,0,31.18,0,0.0005095711,0,Vert — Faible risque
112.2,1,3.0,1,112.2,1,0.9998286,1,Rouge — Haut risque
172.65,1,5.0,0,172.65,1,0.99988556,1,Rouge — Haut risque
222.1,1,5.0,0,222.1,1,0.6905263,1,Jaune — Risque modéré
42.69,1,4.0,0,42.69,1,0.99981517,1,Rouge — Haut risque
159.81,1,4.0,0,159.81,0,0.17400207,0,Vert — Faible risque
163.65,1,5.0,0,163.65,1,0.99979657,1,Rouge — Haut risque
36.84,1,5.0,0,36.84,1,0.9999448,1,Rouge — Haut risque
72.45,1,5.0,0,72.45,1,0.9620856,1,Rouge — Haut risque
98.13,1,4.0,0,98.13,1,0.99992037,1,Rouge — Haut risque
73.03,1,5.0,0,73.03,1,0.9997516,1,Rouge — Haut risque
70.6,1,5.0,0,70.6,1,0.7813331,1,Rouge — Haut risque
1056.33,0,4.0,0,229.75,0,0.0003449931,0,Vert — Faible risque
50.13,1,5.0,0,50.13,0,0.01404609,0,Vert — Faible risque
99.33,1,1.0,0,99.33,0,0.8734169,1,Rouge — Haut risque
350.19,1,5.0,0,350.19,0,0.020567013,0,Vert — Faible risque
634.45,1,1.0,0,634.45,1,0.99993455,1,Rouge — Haut risque
309.25,1,2.0,0,309.25,1,0.99993336,1,Rouge — Haut risque
38.79,1,1.0,1,38.79,1,0.9999559,1,Rouge — Haut risque
198.13,1,3.0,0,198.13,0,0.29955795,0,Vert — Faible risque
88.28,1,5.0,0,88.28,1,0.9997849,1,Rouge — Haut risque
153.22,1,4.0,0,153.22,0,0.2631464,0,Vert — Faible risque
55.46,1,5.0,0,55.46,1,0.9998634,1,Rouge — Haut risque
67.49,1,4.0,0,67.49,1,0.9789827,1,Rouge — Haut risque
274.87,1,5.0,0,274.87,1,0.99980575,1,Rouge — Haut risque
161.52,1,1.0,0,161.52,1,0.99994683,1,Rouge — Haut risque
119.18,1,4.0,0,119.18,1,0.9997887,1,Rouge — Haut risque
63.56,1,5.0,0,63.56,1,0.99985576,1,Rouge — Haut risque
154.19,1,3.0,1,154.19,1,0.26448083,0,Vert — Faible risque
382.39,1,5.0,0,382.39,1,0.7479495,1,Rouge — Haut risque
177.69,1,5.0,0,177.69,0,0.12519969,0,Vert — Faible risque
359.97,1,4.0,0,359.97,1,0.999876,1,Rouge — Haut risque
228.9,1,4.0,0,228.9,1,0.15770964,0,Vert — Faible risque
75.56,1,5.0,0,75.56,1,0.71190655,1,Rouge — Haut risque
155.41,1,5.0,0,155.41,1,0.9998535,1,Rouge — Haut risque
44.34,1,1.0,0,44.34,1,0.42127013,0,Jaune — Risque modéré
157.32,1,5.0,0,157.32,1,0.99989486,1,Rouge — Haut risque
170.36,0,5.0,0,85.18,0,0.00030022254,0,Vert — Faible risque
78.14,1,5.0,0,78.14,1,0.9999604,1,Rouge — Haut risque
85.14,1,4.0,0,85.14,1,0.7437872,1,Rouge — Haut risque
112.03,1,5.0,0,112.03,1,0.9996983,1,Rouge — Haut risque
107.8,1,5.0,0,107.8,0,0.11274419,0,Vert — Faible risque
202.82,1,5.0,0,202.82,1,0.52424586,1,Jaune — Risque modéré
38.65,1,1.0,1,38.65,0,0.03802467,0,Vert — Faible risque
198.66,1,5.0,0,198.66,1,0.4453142,0,Jaune — Risque modéré
245.95,1,5.0,0,245.95,0,0.47587487,0,Jaune — Risque modéré
921.04,1,5.0,0,921.04,1,0.9998635,1,Rouge — Haut risque
43.41,1,1.0,0,43.41,0,0.1273442,0,Vert — Faible risque
85.49,1,5.0,0,85.49,0,0.39113003,0,Vert — Faible risque
345.91,1,5.0,0,345.91,1,0.9999453,1,Rouge — Haut risque
87.14,1,3.0,0,87.14,1,0.84703076,1,Rouge — Haut risque
109.07,1,4.0,0,109.07,0,0.23508322,0,Vert — Faible risque
66.78,1,5.0,0,66.78,1,0.9999453,1,Rouge — Haut risque
806.47,0,5.0,0,145.56,0,0.00046021774,0,Vert — Faible risque
38.53,1,5.0,0,38.53,1,0.6807841,1,Jaune — Risque modéré
419.25,0,5.0,0,102.48,0,0.00027567204,0,Vert — Faible risque
38.69,1,4.0,0,38.69,1,0.9998921,1,Rouge — Haut risque
189.37,1,5.0,0,189.37,1,0.9998047,1,Rouge — Haut risque
146.64,1,3.0,0,146.64,1,0.99980456,1,Rouge — Haut risque
161.7,0,5.0,0,53.9,0,3.245645e-05,0,Vert — Faible risque
341.11,1,5.0,0,341.11,1,0.66409546,1,Jaune — Risque modéré
55.88,1,4.0,0,55.88,1,0.9999149,1,Rouge — Haut risque
59.96,1,5.0,0,59.96,1,0.8661195,1,Rouge — Haut risque
71.04,1,4.0,0,71.04,1,0.99996173,1,Rouge — Haut risque
140.49,1,4.0,0,140.49,1,0.99980336,1,Rouge — Haut risque
905.18,1,5.0,0,905.18,0,0.4165935,0,Jaune — Risque modéré
44.69,1,1.0,0,44.69,1,0.99993694,1,Rouge — Haut risque
622.86,1,5.0,0,622.86,0,0.07504428,0,Vert — Faible risque
350.93,1,5.0,0,350.93,1,0.99991536,1,Rouge — Haut risque
224.51,1,1.0,0,224.51,0,0.22440997,0,Vert — Faible risque
55.01,1,1.0,0,55.01,1,0.9999571,1,Rouge — Haut risque
31.69,1,4.0,0,31.69,0,0.028374365,0,Vert — Faible risque
85.49,1,5.0,0,85.49,0,0.25243628,0,Vert — Faible risque
25.97,1,5.0,0,25.97,0,0.05890529,0,Vert — Faible risque
108.83,1,5.0,0,108.83,1,0.76657695,1,Rouge — Haut risque
65.43,1,4.0,1,65.43,1,0.9999294,1,Rouge — Haut risque
87.1,1,4.0,0,87.1,1,0.9998882,1,Rouge — Haut risque
168.33,1,5.0,0,168.33,0,0.35686958,0,Vert — Faible risque
436.5,1,5.0,0,436.5,1,0.2475544,0,Vert — Faible risque
176.16,1,4.0,0,176.16,1,0.99992406,1,Rouge — Haut risque
22.37,1,5.0,0,22.37,1,0.9999372,1,Rouge — Haut risque
51.71,1,5.0,0,51.71,1,0.99994314,1,Rouge — Haut risque
122.88,1,5.0,0,122.88,1,0.99994516,1,Rouge — Haut risque
97.32,1,3.0,0,97.32,0,0.0044247177,0,Vert — Faible risque
133.17,1,4.0,0,133.17,0,0.7384542,1,Rouge — Haut risque
171.16,1,5.0,0,171.16,0,0.77388525,1,Rouge — Haut risque
30.59,1,5.0,0,30.59,1,0.9999696,1,Rouge — Haut risque
240.84,0,3.0,0,94.72,0,0.00035388465,0,Vert — Faible risque
138.06,1,3.0,0,138.06,1,0.8531366,1,Rouge — Haut risque
106.87,1,5.0,0,106.87,1,0.99995637,1,Rouge — Haut risque
415.54,1,5.0,0,415.54,1,0.9999131,1,Rouge — Haut risque
31.72,1,5.0,0,31.72,1,0.8825689,1,Rouge — Haut risque
112.92,1,4.0,0,112.92,1,0.87257564,1,Rouge — Haut risque
110.48,1,5.0,0,110.48,0,0.12923178,0,Vert — Faible risque
69.44,1,5.0,0,69.44,0,0.020776736,0,Vert — Faible risque
72.87,1,4.0,0,72.87,0,0.10819559,0,Vert — Faible risque
87.01,1,4.0,0,87.01,0,0.77935994,1,Rouge — Haut risque
102.22,1,3.0,0,102.22,1,0.6635128,1,Jaune — Risque modéré
169.1,1,1.0,0,169.1,1,0.5000193,1,Jaune — Risque modéré
108.3,1,5.0,0,108.3,0,0.22181047,0,Vert — Faible risque
137.35,1,5.0,0,137.35,1,0.99980456,1,Rouge — Haut risque
249.5,0,5.0,0,196.66,0,4.0038063e-05,0,Vert — Faible risque
106.89,1,5.0,0,106.89,0,0.29438758,0,Vert — Faible risque
36.35,1,5.0,0,36.35,1,0.99997616,1,Rouge — Haut risque
41.32,1,5.0,0,41.32,1,0.9999542,1,Rouge — Haut risque
136.3,0,5.0,0,49.48,0,0.00025100293,0,Vert — Faible risque
667.12,0,4.0,0,73.34,0,0.00011848468,0,Vert — Faible risque
49.45,1,5.0,0,49.45,0,0.15261753,0,Vert — Faible risque
109.42,1,5.0,0,109.42,1,0.71765614,1,Rouge — Haut risque
121.39,1,4.0,0,121.39,1,0.99989796,1,Rouge — Haut risque
210.03,1,5.0,0,210.03,0,0.17704387,0,Vert — Faible risque
56.94,1,1.0,1,56.94,1,0.9998925,1,Rouge — Haut risque
199.24,1,5.0,0,199.24,0,0.14267795,0,Vert — Faible risque
155.98,1,5.0,0,155.98,0,0.12614463,0,Vert — Faible risque
206.44,1,5.0,0,206.44,1,0.84963775,1,Rouge — Haut risque
725.8,0,4.0,0,83.75,0,0.00036065708,0,Vert — Faible risque
40.0,1,5.0,0,40.0,1,0.89894587,1,Rouge — Haut risque
98.82,1,5.0,0,98.82,1,0.9998584,1,Rouge — Haut risque
43.1,1,5.0,0,43.1,1,0.92974514,1,Rouge — Haut risque
66.66,1,5.0,0,66.66,0,0.00224829,0,Vert — Faible risque
112.3,1,4.0,0,112.3,1,0.9999118,1,Rouge — Haut risque
84.2,1,5.0,0,84.2,1,0.99990654,1,Rouge — Haut risque
228.03,1,4.0,0,228.03,0,0.6950436,1,Jaune — Risque modéré
819.34,1,5.0,0,819.34,1,0.9998745,1,Rouge — Haut risque
38.42,1,1.0,0,38.42,1,0.8285928,1,Rouge — Haut risque
37.09,1,3.0,0,37.09,1,0.9999782,1,Rouge — Haut risque
227.27,1,5.0,0,227.27,1,0.45147672,0,Jaune — Risque modéré
65.05,1,2.0,0,65.05,1,0.9999807,1,Rouge — Haut risque
184.93,1,5.0,0,184.93,1,0.9998752,1,Rouge — Haut risque
218.1,1,4.0,0,218.1,1,0.99986124,1,Rouge — Haut risque
261.42,1,4.0,0,261.42,1,0.99968624,1,Rouge — Haut risque
35.0,1,5.0,0,35.0,1,0.9999888,1,Rouge — Haut risque
28.75,1,5.0,0,28.75,1,0.9999895,1,Rouge — Haut risque
241.0,1,5.0,0,241.0,1,0.9999169,1,Rouge — Haut risque
98.34,1,4.0,0,98.34,1,0.99986076,1,Rouge — Haut risque
213.95,1,3.0,0,213.95,0,0.61037904,1,Jaune — Risque modéré
644.9,1,5.0,0,644.9,1,0.9995408,1,Rouge — Haut risque
